classification,start_time,end_time,duration,f0_mean,f0_std,f0_max,f0_min,f0_reg_coef,f0_reg_coef_mse,f0_slope,mean_distances_f0,silence_before_duration,silence_after_duration,energy_reg,energy_reg_mse,energy_max,energy_mean,mean_coeff_0,mean_coeff_1,mean_coeff_2,mean_coeff_3,mean_coeff_4,mean_coeff_5,mean_coeff_6,mean_coeff_7,mean_coeff_8,mean_coeff_9,mean_coeff_10,mean_coeff_11,mean_coeff_12,std_coeff_0,std_coeff_1,std_coeff_2,std_coeff_3,std_coeff_4,std_coeff_5,std_coeff_6,std_coeff_7,std_coeff_8,std_coeff_9,std_coeff_10,std_coeff_11,std_coeff_12,stability_distance
NFP,17.77,18.27,0.5,178.2953609,6.086704615,185.475261,175.965194,-11.28622074,4.299306153,-17.81071851,0.827898529,0,0,0.048133087,8.81E-05,0.508900227,0.13873555,620.9281744,162.3182968,93.4304672,50.77808151,33.42140169,15.45982737,-16.1691002,-35.23469684,-29.09009799,0.892412453,2.098566344,9.284731441,1.095252676,9.399431116,5.106201485,5.746639043,3.435460592,3.818877868,2.906988169,1.936010142,3.709223742,2.960730554,1.508730142,1.30349536,1.735786632,1.779295019,84.79328043
NFP,17.87,18.37,0.5,179.0458263,5.842333449,185.475261,175.965194,-2.071814996,8.562747582,3.27036619,0.893569343,0,0,0.034968949,9.50E-05,0.508900227,0.140470474,649.2205268,172.9580459,90.93260218,59.94969024,56.99238033,30.25333796,-26.13972893,-53.94803876,-35.94586068,0.209261902,4.941829181,8.141126439,0.427483142,8.583376606,4.607452907,5.431580398,3.240627661,2.828193321,1.784711059,2.751211425,3.656386535,2.233021148,1.440085046,1.430058307,1.726662888,1.589428625,68.70228417
NFP,17.97,18.47,0.5,179.7467787,5.049692448,185.9223295,175.965194,-0.232985105,9.187014834,0.984931905,0.870318937,0,0,-0.009801002,8.36E-05,0.508900227,0.141177385,661.7234509,185.2647894,102.3521889,69.40737818,66.57662123,34.15665404,-34.27137788,-68.75166748,-40.3771704,6.359867479,8.321521914,2.011939065,0.750702405,7.905508253,2.348370765,3.244379968,2.011129099,2.533845566,1.69143284,2.616641375,3.407672381,2.008601151,1.783784433,1.34688392,1.605323899,1.635650432,38.44808603
NFP,18.07,18.57,0.5,180.3201241,5.371146446,187.4949381,175.965194,14.43943243,7.934471959,15.8591681,1.084494379,0,0,-0.045039025,8.00E-05,0.508900227,0.139868903,654.0946541,175.1718286,91.9653302,63.33912151,61.32871387,29.97549154,-33.97213552,-63.98423454,-38.18179683,2.92339733,5.622739133,2.028497155,1.838731253,9.228554594,3.93204186,2.632189355,2.106815044,3.111073015,2.060960543,2.637428022,4.081959435,2.244813408,1.970189281,1.645760961,1.556919103,1.686382872,36.85794372
NFP,18.17,18.67,0.5,180.0677058,5.643317849,187.4949381,175.6107151,1.080571751,14.45053125,-6.597967848,1.240419199,0,0,-0.03748878,4.34E-05,0.508900227,0.13848448,643.9968617,179.646605,95.10048668,47.36285969,50.11476658,30.27491652,-26.44011092,-49.01618281,-27.09614536,3.842851008,2.781840567,0.223384114,-0.385056599,8.467571402,4.039782307,2.671668943,3.429139334,4.530913025,2.066122076,3.40786178,4.684851226,1.968571615,1.88089888,1.574334484,1.276240989,1.470132818,36.17597219
NFP,18.27,18.77,0.5,180.0705076,5.586995079,187.4949381,176.4229703,-19.28006171,5.103130698,-19.07620205,1.186273944,0,0,-0.011059534,5.84E-05,0.508900227,0.138447022,642.1376827,182.0570694,98.25716327,40.62352481,39.05233119,29.79470265,-17.21822518,-36.61487505,-18.37452496,7.344014346,2.342542214,-0.449368862,-1.702009243,8.086513503,4.060986212,2.983824694,3.450498937,4.395430108,1.985587002,3.824772229,4.828881828,1.720898962,1.863916863,1.596515364,1.406274152,1.539448203,35.47028497
NFP,18.37,18.87,0.5,178.4605637,6.137324673,187.4949381,174.8966477,-24.77281698,4.990259079,-15.36803112,1.333305402,0,0,0.00725923,3.44E-05,0.508900227,0.137162431,614.0582465,176.6966132,104.2998422,31.06609362,24.30537675,29.1231793,4.642063222,-12.79089273,-9.419790185,8.156110398,-2.148925787,-0.721945553,-1.372792718,7.621045698,4.157758161,2.852129113,3.11104896,3.589931677,2.082625944,3.408110563,4.316629554,2.086274714,1.844222421,1.467927543,1.412430205,1.560316947,82.73951132
NFP,18.47,18.97,0.5,176.8891044,5.437950472,182.4154347,174.8966477,-4.04919074,4.759621826,-15.92756972,1.196554472,0,0,0.006882708,3.48E-05,0.508900227,0.136498139,589.6246172,175.0779333,116.8020285,28.83252186,8.003751781,20.13256743,16.85434547,10.56237603,3.805470414,8.082557315,-6.883086673,-3.068189634,-8.195370017,7.019168952,4.337230816,2.572521523,3.001749102,2.930518406,2.546074075,2.044780085,1.909172923,1.936780271,1.822293045,1.292042974,1.50252362,1.438686565,76.45920038
NFP,18.57,19.07,0.5,174.5821694,4.677816928,180.9745825,174.8966477,1.662894924,3.039354108,-17.76942313,1.090507233,0,0,-0.029798953,2.16E-05,0.508900227,0.136293448,589.4142611,167.3327688,106.1203012,24.82781465,2.886775328,15.64218369,18.54011748,13.3733606,4.590024654,9.391966439,-3.827485524,-0.322915985,-6.897500945,7.58387332,5.069596386,4.258182848,3.060330022,3.056305848,2.978639511,1.925333108,1.94614007,1.995284739,1.674842866,1.258784156,1.69492587,1.793958321,71.07570996
NFP,18.67,19.17,0.5,176.9482961,9.088212514,185.2789364,175.0938618,12.11916101,4.521487508,-10.37697328,1.297195423,0,0,-0.026982966,3.07E-05,0.508900227,0.136262523,575.6379995,155.5976085,101.4976809,29.87000012,9.996018598,15.85938807,13.9641265,9.038403438,0.320389366,8.21068823,-2.760512852,1.304281131,-4.494514919,7.941735476,5.393751269,4.685719172,2.712086036,2.787028767,2.939393465,2.118868313,2.269131598,2.407002918,1.780341771,1.32240332,1.775736135,2.012111573,60.04673049
NFP,18.77,19.27,0.5,177.3213784,9.021444385,185.2789364,175.0938618,7.471711867,6.061679725,-22.43486929,1.223977826,0,0,0.017060736,3.71E-05,0.508900227,0.136198885,556.6202738,146.446572,108.1418597,43.14058154,18.05526439,15.16417401,11.10808187,7.321575565,-3.247599708,4.371491014,-5.694582306,-1.177050042,-3.254149611,7.204144991,4.820814865,5.075119149,3.799090216,3.485858554,2.864178671,2.053571537,2.389033199,2.630103487,1.812348117,1.295381649,1.739074818,2.002910934,76.25660957
NFP,18.87,19.37,0.5,176.900417,9.211606222,185.2789364,174.1731794,-7.566715996,7.874680869,-42.01346006,1.227405469,0,0,0.028211669,3.32E-05,0.508900227,0.136583856,550.9199504,143.2397379,114.8909904,57.69566717,25.6403373,12.62749421,4.198345902,0.247515708,-9.875289682,1.73893804,-4.188458386,0.386402273,-2.595269069,7.563597428,4.769514208,5.380316555,4.241465165,3.845242544,2.614575481,1.407543322,2.331740404,2.472628968,1.729624223,1.339220936,1.732437044,2.024978901,37.89901354
NFP,18.97,19.47,0.5,171.1565222,22.22600081,185.2789364,88.43476575,79.67950188,341.4625832,-37.72524004,3.524287864,0,0,0.01800153,4.29E-05,0.508900227,0.136559894,558.0111329,141.1066148,110.6276173,64.95309858,37.9980467,16.21188695,-1.80028668,-14.21796629,-24.29060994,-4.131560594,-1.508822769,6.88822047,5.506795787,7.463891745,4.373386704,5.287991143,4.105804015,3.283108933,2.347481232,1.531008722,2.418148943,2.002790208,1.154155469,1.265434145,1.506551452,1.963226269,34.83931923
FP,19.07,19.57,0.5,175.2523198,9.022089174,182.6992765,172.9901779,-18.20194865,3.14552258,-12.75421545,0.675721566,0,0,-0.014529748,3.24E-05,0.508900227,0.13699545,564.2614572,154.7943251,125.0233803,74.22911574,49.33433877,23.71185193,-4.467907628,-24.7258859,-31.61335241,-4.000574646,-0.499455268,5.163620883,5.021646547,6.161252636,3.194824862,3.415453411,3.251322172,2.089047414,1.602252675,1.466797806,2.104093984,1.784893719,1.151685163,1.351335038,1.449334897,1.713745788,27.93083721
FP,19.17,19.67,0.5,172.438143,4.129085188,177.2950842,172.9901779,1.280929885,2.060937965,-3.206315889,0.535459476,0,0,-0.036472997,8.75E-06,0.508900227,0.136633846,554.18545,149.1777764,130.1973758,85.71920723,53.20843971,24.84116577,-3.8736476,-25.37289065,-31.97904685,-4.882901033,-2.053239124,3.108839333,2.765012573,4.732237833,2.25378814,2.491119555,1.875645871,1.613017892,1.540113031,1.585338684,2.198609203,1.713816381,1.083772417,1.33144181,1.292927395,1.633192957,30.2507213
NFP,21.85,22.11,0.26,186.5276688,8.047310075,196.2238424,188.7131513,-28.19727532,3.465051991,-52.3206598,0.789581938,1.83,1.03,-0.026974831,3.99E-06,0.273344671,0.072326139,548.3725034,142.6732837,110.4691047,46.75103312,30.90176991,11.21697914,-13.02311921,-11.26490238,-10.82289299,-11.26825772,-19.17466952,-5.462603551,3.233965727,14.03258312,8.95226749,2.654547677,2.922025969,3.278318043,3.091939616,3.187717246,2.598949549,1.816930682,1.376102167,1.520724452,2.176135576,2.601014235,46.98757293
NFP,24.88,24.99,0.11,189.8036851,21.38691014,212.683631,206.1229635,74.55652427,5.755673019,15.58596253,1.917179237,0.1,0.48,-0.052692458,2.31E-06,0.126678005,0.033495247,491.7363799,70.11318888,103.4026768,87.40076068,40.90296046,30.54878252,-14.00949875,-14.70688565,-26.95741149,-22.35839042,-9.198475719,-16.86429699,-22.50666066,25.06870684,7.764062173,5.058306477,5.696456653,2.935279121,3.306671166,6.137936181,5.265096495,2.990774521,2.578981035,2.953582069,2.992980675,2.101612449,35.6143304
FP,26.84,27.06,0.22,197.8059596,10.41813789,211.3024762,202.8153546,-51.20465891,1.779515009,-35.84444943,0.862488817,0.83,1.68,-0.046111945,1.31E-06,0.233344671,0.062063408,578.6629356,139.1963072,85.50628106,44.38716354,43.47955016,27.42073126,-18.70697441,-37.77398547,-28.97967924,-1.350528651,-8.335403584,-5.432378863,-14.96614926,20.87009784,9.041843648,3.653536022,2.953244472,2.198667062,2.23527588,3.749182028,4.256844344,2.586365853,2.72887149,1.895339964,1.711291916,1.606706207,44.60998771
NFP,28.74,29.05,0.31,202.6831589,15.18679195,216.3479298,198.8506649,-19.63309484,29.3916711,-3.838724234,2.427446634,1.68,1.12,-0.022737135,4.93E-05,0.32223356,0.087440419,464.842092,104.7177748,139.5445155,94.11861586,60.55237779,34.00300318,5.2938577,-4.233324708,-16.38442538,-13.82997547,-23.22959939,-18.62045837,-24.94494516,7.350554202,5.47880001,3.627985806,2.980260467,2.695130867,2.4920535,2.720163325,2.70201398,1.469772691,1.537783458,1.539845285,1.515148486,1.608319451,36.98233089
NFP,30.17,30.35,0.18,186.4132719,13.12750513,201.6916058,191.9460494,6.88302478,10.2401502,-20.27487819,1.927363638,1.12,0.38,-0.060701293,8.94E-05,0.195566893,0.053270514,651.7756151,153.2660306,76.90017001,29.08835071,-24.18318994,-30.68867301,-20.54130032,-7.993692067,-3.503542336,-0.698516197,-5.490194282,-2.789117626,-12.92220271,17.87252924,12.222061,7.449234866,3.017230436,4.377654519,5.33815576,3.443300379,2.300875771,2.584724032,2.913438354,2.318277367,2.047891334,2.333255024,71.7887161
NFP,30.83,31.33,0.5,217.7030967,20.89391343,244.7361891,197.5222223,-51.97831833,198.0500772,-15.28487711,3.199856227,0,0,-0.185545346,0.00073619,0.508900227,0.161419347,717.5795613,191.9693474,94.95677024,75.44280298,29.46217992,-7.469261791,-29.69180541,-35.30470735,-29.181669,-23.53322875,-22.38729447,-4.496430112,-17.28386002,12.45488447,7.176868426,6.197181928,4.187283569,3.512301447,2.780322994,3.647751031,2.758126179,1.718192598,1.900308673,1.497969954,1.961128656,1.511590923,95.59568695
NFP,31.57,31.7,0.13,190.7098502,18.49559881,211.2059602,199.1258568,6.410563586,26.82575314,14.98315225,4.205863422,0.21,0.15,-0.111211645,5.88E-06,0.146678005,0.041021094,569.9521145,165.2694825,136.0076547,64.01621516,32.44367836,13.79723148,-16.41178138,-28.94843554,-27.12297157,-16.21918949,-6.439501151,-0.382199418,-13.33150962,9.844017226,5.024320627,7.471865012,8.501347579,6.393698204,3.860016649,3.340818582,2.075316501,2.231652184,2.403987833,2.023917969,4.034911786,4.767213239,31.46107611
NFP,31.85,32.33,0.48,198.577503,5.091119234,205.0649135,198.3611181,4.626849851,3.901361915,-2.109516657,0.891629122,0.15,0.15,-0.175073118,0.000317743,0.488900227,0.154380357,644.6887501,195.5719468,132.8241842,76.58097841,51.12857357,23.72704594,-18.19184097,-29.90631395,-14.09450617,-3.551430559,-6.518501022,8.047858465,-17.55831631,14.82774087,6.828451174,4.494129974,3.778554577,2.0041662,1.964096411,2.83123914,2.719457162,1.202102085,1.309941053,1.486378608,2.485877781,1.767763297,60.49993692
NFP,32.48,32.7,0.22,192.3433472,10.08224281,203.4503896,198.0758881,27.03105654,1.349786228,20.46038247,0.750885869,0.15,0.12,-0.053441617,1.24E-05,0.233344671,0.063417697,514.2226663,127.4384753,146.1271816,105.6811079,54.22972547,16.11339088,-17.42972991,-31.41294746,-32.76371794,-19.76593312,-28.81340134,-12.14796712,-12.7437802,10.91006,6.48360326,4.373434689,4.218386757,2.336678018,2.401362385,2.676439434,2.939045095,2.264258374,1.934756459,2.059451698,2.213350175,2.064982385,38.77795147
NFP,32.82,32.94,0.12,178.3231273,16.43498397,196.4985564,191.2067195,-73.93996407,0.301306279,-74.82619632,0.949979363,0.12,0.37,-0.026143031,9.72E-07,0.136950113,0.036148952,459.2429166,103.2221301,138.799176,86.05472251,45.66434803,23.57936107,-1.032433204,-13.99596476,-28.47221363,-18.36285496,-20.00147848,-11.43588295,-17.20009431,9.91851744,9.289654576,6.836984301,4.363165064,2.978714443,2.280654808,1.910326745,1.921446133,2.354958506,2.218906921,2.258292807,2.026428476,1.976354232,35.88068828
NFP,33.72,33.88,0.16,188.7151688,14.21907581,204.0573704,197.6480125,35.18882917,4.295533204,6.952229512,1.350251011,0.13,0.71,-0.079886244,1.29E-05,0.175566893,0.048254506,598.2432486,116.0769739,84.41240678,95.62077013,54.74057951,25.86755561,1.72083023,-8.898389046,-11.09119729,-6.749535011,-14.56417911,-9.3326781,-23.50836896,15.53706175,8.902669882,15.64717751,4.312109101,3.362525245,3.800625218,3.12684604,2.352780683,2.313359044,2.071143046,2.229487333,3.068530704,2.388067007,39.29921331
NFP,35.22,35.62,0.4,198.4398828,7.006898698,208.8421687,194.235048,-0.349870156,16.91525365,-78.0154708,2.181905648,0.58,0.14,-0.047693317,7.76E-05,0.411122449,0.114315674,720.1526233,182.0940409,63.18067037,36.39358241,28.40711384,26.02081286,-10.73887611,-25.31299134,-11.06705218,-8.777998268,-15.54634281,7.480275197,-10.07284408,13.99526289,8.433905486,5.292162475,5.433630646,2.858578947,2.603649399,1.985663945,2.269995942,1.921558904,1.766502216,1.221598524,1.60830985,1.580091851,36.56704658
NFP,35.76,36.26,0.5,194.5303265,7.337839825,198.7957141,189.1964467,1.137775339,6.284921668,-13.73170542,1.271831744,0.14,0,-0.018784247,0.000161998,0.508900227,0.140104496,620.9600014,174.1201938,110.7003575,59.04797711,34.73989797,7.311865936,-28.88539567,-38.4822774,-25.49394814,-8.64348931,-15.92321544,2.555401602,5.51130199,10.99078472,5.583021737,3.199767356,2.125821034,2.626560104,2.035004849,2.37232857,3.059627327,1.57976258,1.808161133,1.345378941,1.494016891,2.063795111,89.63671138
NFP,36.44,36.61,0.17,190.8674733,12.84731625,205.2961312,197.568369,-0.903099662,8.983691806,-37.64404482,1.890775379,0.13,0.17,-0.071849219,7.52E-06,0.184455782,0.050472056,569.7261854,114.3091092,116.7567408,112.0713344,36.75126034,9.501831674,-6.980320609,-13.98430624,-15.61325768,-20.07378711,-25.24076742,-4.001306968,-15.84848503,17.3625352,11.82712023,8.387957522,5.236974256,6.130494614,3.451865743,4.08039201,2.660517654,3.346037849,3.250090367,2.309912714,2.940869661,2.349235612,40.29907083
NFP,37.41,37.91,0.5,179.6014346,27.23741494,197.5270378,100.8779113,-44.40531146,719.2907233,219.4168236,6.490398896,0.49,0,-0.111830683,0.000411982,0.508900227,0.142835451,622.4267049,162.8111775,98.51744353,47.88336541,19.73141288,1.872947663,-10.99671933,-1.357332523,-0.447873461,3.226034443,-1.440986386,7.039043838,-10.52018024,11.88085095,7.955866159,3.651441728,3.289072299,3.266073035,2.348281268,2.557695038,2.509258882,1.8845389,1.206310951,1.71420808,1.987985419,1.568944428,94.81965182
NFP,38.22,38.66,0.44,214.2807673,6.41697326,223.4023076,213.9309908,-16.70818468,5.590844448,-23.35424524,1.277583399,0.27,0.5,-0.155522172,0.000229424,0.448900227,0.129069791,644.2199554,193.0583804,120.6296906,43.96319664,-6.937571352,-36.57917889,-46.69951839,-28.98146582,-16.49918502,-15.49264051,-24.0055874,-10.58835584,-13.57172681,7.815887508,5.205929614,5.493277337,3.296145701,2.556276722,3.917828535,4.193302626,2.885493775,1.647139893,1.331092257,1.395665489,2.0486616,1.739159708,40.85738898
NFP,39.16,39.44,0.28,194.555891,7.479440858,203.2351396,198.1628908,-9.85083862,2.230050229,-22.31560875,0.736683807,0.5,0.36,-0.079447599,0.000102659,0.293344671,0.080505713,558.2553697,134.2268978,103.2127541,67.97075822,45.09614967,15.73188575,-22.03492218,-37.42814431,-18.60540303,6.488492337,-1.536565302,-0.250828973,-17.99200015,19.99332294,10.05286068,3.037897406,3.21843624,3.150558819,1.626885805,3.852415336,5.346258828,2.46012609,2.624167608,2.14633864,2.844361085,1.775847444,43.12934628
NFP,39.8,39.99,0.19,191.8003394,11.34182037,204.2925526,201.0339809,-1.621664768,1.071105531,-11.13430839,0.842216353,0.36,0.01,-0.105117392,2.06E-05,0.204455782,0.057147201,624.9695789,182.2834579,122.8481696,36.28967726,-14.11310737,-27.47977292,-10.63654974,19.04270638,18.24283381,5.886396579,-17.63468481,-6.762221003,-11.81119674,23.66002205,11.95279151,5.431900492,4.901533272,6.16263841,5.270880313,2.291871164,1.995541054,3.198010285,1.834735844,2.588655971,2.221019127,2.872427744,38.6969335
